SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
157.23072237264296,251.22601417087918,19,2,5,1,123.09401673010356,269.5994682844514,18,2,4,154,0.0015241596847772598
123.09401673010356,269.5994682844514,18,2,4,0,110.13254441796312,295.2926123995022,10,1,3,154,0.004526099655777216
110.13254441796312,295.2926123995022,10,1,3,2,123.09401673010356,269.5994682844514,11,1,4,106,0.0001165167341241613
179.743722410097,305.6973964044655,5,0,5,0,151.03649084880715,303.6893438400052,5,0,5,140,0.0019283146830275655
151.03649084880715,303.6893438400052,5,0,5,2,179.743722410097,305.6973964044655,5,0,5,140,0.0020566778257489204
179.743722410097,305.6973964044655,5,0,5,0,151.03649084880715,303.6893438400052,4,0,4,145,0.0002718478499446064
151.03649084880715,303.6893438400052,4,0,4,2,179.743722410097,305.6973964044655,5,0,5,142,0.00012936537677887827
179.743722410097,305.6973964044655,5,0,5,0,151.03649084880715,303.6893438400052,4,0,4,115,0.00018575761350803077
151.03649084880715,303.6893438400052,4,0,4,3,189.3837664012242,281.377021367384,6,0,6,115,0.003885519690811634
189.3837664012242,281.377021367384,6,0,6,0,160.67653483993433,279.3689688029237,12,1,5,198,0.007119529414921999
160.67653483993433,279.3689688029237,12,1,5,2,189.3837664012242,281.377021367384,6,0,6,160,0.005641492083668709
122.25948642185998,289.8241841222814,11,1,4,0,95.22092140557913,279.9726146597284,10,1,3,158,0.0001620481489226222
95.22092140557913,279.9726146597284,10,1,3,3,130.95005254026708,265.14858583902264,11,1,4,200,0.0007888864492997527
130.95005254026708,265.14858583902264,11,1,4,3,164.4385919697774,245.78779120153493,19,2,5,119,0.0008100831764750183
164.4385919697774,245.78779120153493,19,2,5,0,136.3454577761257,239.54974421608907,19,2,5,119,0.0019276144448667765
136.3454577761257,239.54974421608907,19,2,5,1,103.91148752398624,255.29701637646966,17,2,3,146,0.004447074607014656
103.91148752398624,255.29701637646966,17,2,3,2,130.95005254026708,265.14858583902264,11,1,4,146,0.0022859878372401
130.95005254026708,265.14858583902264,11,1,4,2,159.0431867339188,271.3866328244685,12,1,5,170,0.0005408372380770743
159.0431867339188,271.3866328244685,12,1,5,1,122.25948642186006,289.8241841222814,11,1,4,166,0.0005246449145488441
122.25948642186006,289.8241841222814,11,1,4,1,83.38389240038973,303.30276327531743,9,1,2,166,0.0020810666028410196
83.38389240038973,303.30276327531743,9,1,2,2,110.4224574166706,313.15433273787045,3,0,3,177,0.0021437127143144608
45.28868051546988,278.59480391278976,16,2,2,0,26.914342075573103,300.7425149889097,8,1,1,157,0.004244963638484478
26.914342075573103,300.7425149889097,8,1,1,2,45.28868051546988,278.59480391278976,16,2,2,96,0.0032477760687470436
45.28868051546988,278.59480391278976,16,2,2,0,26.914342075573103,300.7425149889097,8,1,1,73,0.0027371898759156466
26.914342075573103,300.7425149889097,8,1,1,2,45.28868051546988,278.59480391278976,16,2,2,73,0.002072371309623122
26.914342075573103,300.7425149889097,8,1,1,0,5.806342255038345,320.3024168953983,7,1,0,74,0.0008537410176359117
5.806342255038345,320.3024168953983,7,1,0,3,47.56452302837121,316.8043055712781,8,1,1,143,0.0009733667247928679
47.56452302837121,316.8043055712781,8,1,1,3,88.50886162531148,307.88558474408586,10,1,3,143,0.002147463383153081
51.54394120224066,266.9822704022674,16,2,2,1,16.254796494043234,271.42603444538383,22,3,1,83,0.06562220305204391
