SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
146.38367346938773,259.10204081632656,19,2,5,3,141.98367346938772,242.50204081632657,19,2,5,132,<built-in method item of Tensor object at 0x7f129742cf40>
2.40775097917955,331.77983920841064,7,1,0,0,42.20775097917955,319.77983920841064,8,1,1,184,<built-in method item of Tensor object at 0x7f12a4524540>
42.20775097917955,319.77983920841064,8,1,1,3,37.80775097917955,303.1798392084106,8,1,1,196,<built-in method item of Tensor object at 0x7f129742cea0>
37.80775097917955,303.1798392084106,8,1,1,3,33.40775097917955,286.5798392084106,15,2,1,196,<built-in method item of Tensor object at 0x7f1297417040>
33.40775097917955,286.5798392084106,15,2,1,1,-6.392249020820451,298.5798392084106,14,2,0,125,<built-in method item of Tensor object at 0x7f129742cf40>
-6.392249020820451,298.5798392084106,14,2,0,2,-1.9922490208204504,315.1798392084106,7,1,0,125,<built-in method item of Tensor object at 0x7f12a4acf540>
-1.9922490208204504,315.1798392084106,7,1,0,0,37.80775097917955,303.1798392084106,8,1,1,154,<built-in method item of Tensor object at 0x7f12a24fd220>
-6.392249020820451,298.5798392084106,14,2,0,3,-10.792249020820451,281.97983920841057,14,2,0,187,<built-in method item of Tensor object at 0x7f129742cf90>
-10.792249020820451,281.97983920841057,14,2,0,2,-6.392249020820451,298.5798392084106,14,2,0,170,<built-in method item of Tensor object at 0x7f12a228a2c0>
62.43475572047,271.60853432282005,16,2,2,1,22.634755720469997,283.60853432282005,15,2,1,136,<built-in method item of Tensor object at 0x7f1297417040>
22.634755720469997,283.60853432282005,15,2,1,2,27.034755720469995,300.20853432282007,15,2,1,136,<built-in method item of Tensor object at 0x7f12a24fd220>
27.034755720469995,300.20853432282007,15,2,1,0,66.83475572047,288.20853432282007,9,1,2,95,<built-in method item of Tensor object at 0x7f129742c4a0>
66.83475572047,288.20853432282007,9,1,2,2,71.23475572047,304.8085343228201,9,1,2,95,<built-in method item of Tensor object at 0x7f12a4524540>
71.23475572047,304.8085343228201,9,1,2,2,75.63475572047001,321.4085343228201,2,0,2,205,<built-in method item of Tensor object at 0x7f129742cf90>
75.63475572047001,321.4085343228201,2,0,2,3,71.23475572047,304.8085343228201,9,1,2,213,<built-in method item of Tensor object at 0x7f12a228a2c0>
71.23475572047,304.8085343228201,9,1,2,1,31.43475572047,316.8085343228201,8,1,1,119,<built-in method item of Tensor object at 0x7f129742c4a0>
31.43475572047,316.8085343228201,8,1,1,3,27.034755720470002,300.20853432282007,8,1,1,73,<built-in method item of Tensor object at 0x7f12a24fd220>
27.034755720470002,300.20853432282007,8,1,1,0,66.83475572047001,288.20853432282007,9,1,2,73,<built-in method item of Tensor object at 0x7f129742cf90>
66.83475572047001,288.20853432282007,9,1,2,1,27.03475572047001,300.20853432282007,15,2,1,74,<built-in method item of Tensor object at 0x7f12a4524540>
-10.612657184085755,282.65739022881877,14,2,0,0,29.18734281591425,270.65739022881877,15,2,1,212,<built-in method item of Tensor object at 0x7f1297417040>
29.18734281591425,270.65739022881877,15,2,1,1,-10.612657184085755,282.65739022881877,14,2,0,159,<built-in method item of Tensor object at 0x7f12a24fd220>
-10.612657184085755,282.65739022881877,14,2,0,2,-6.212657184085755,299.2573902288188,14,2,0,149,<built-in method item of Tensor object at 0x7f129742c090>
-6.212657184085755,299.2573902288188,14,2,0,2,-1.8126571840857544,315.8573902288188,7,1,0,149,<built-in method item of Tensor object at 0x7f12a4524540>
-1.8126571840857544,315.8573902288188,7,1,0,2,2.587342815914246,332.45739022881884,7,1,0,179,<built-in method item of Tensor object at 0x7f129742cf90>
2.587342815914246,332.45739022881884,7,1,0,2,6.987342815914246,349.05739022881886,0,0,0,108,<built-in method item of Tensor object at 0x7f12a4acf540>
6.987342815914246,349.05739022881886,0,0,0,0,46.78734281591425,337.05739022881886,1,0,1,108,<built-in method item of Tensor object at 0x7f129742c090>
46.78734281591425,337.05739022881886,1,0,1,1,6.987342815914246,349.05739022881886,0,0,0,85,<built-in method item of Tensor object at 0x7f12a24fd220>
6.987342815914246,349.05739022881886,0,0,0,3,2.587342815914246,332.45739022881884,0,0,0,85,<built-in method item of Tensor object at 0x7f129742cf90>
2.587342815914246,332.45739022881884,0,0,0,2,6.987342815914246,349.05739022881886,0,0,0,164,<built-in method item of Tensor object at 0x7f12a4524540>
135.4821686250258,260.55967841682127,18,2,4,3,131.0821686250258,243.95967841682128,18,2,4,222,<built-in method item of Tensor object at 0x7f1297417040>
131.0821686250258,243.95967841682128,18,2,4,1,91.28216862502578,255.95967841682128,17,2,3,202,<built-in method item of Tensor object at 0x7f12a24fd220>
91.28216862502578,255.95967841682128,17,2,3,0,131.0821686250258,243.95967841682128,18,2,4,202,<built-in method item of Tensor object at 0x7f129742cef0>
131.0821686250258,243.95967841682128,18,2,4,2,135.4821686250258,260.55967841682127,18,2,4,196,<built-in method item of Tensor object at 0x7f12a20d9220>
135.4821686250258,260.55967841682127,18,2,4,0,175.2821686250258,248.55967841682127,12,1,5,196,<built-in method item of Tensor object at 0x7f129742cf90>
175.2821686250258,248.55967841682127,12,1,5,1,135.4821686250258,260.55967841682127,18,2,4,207,<built-in method item of Tensor object at 0x7f12a24fd220>
135.4821686250258,260.55967841682127,18,2,4,3,131.0821686250258,243.95967841682128,18,2,4,110,<built-in method item of Tensor object at 0x7f129742cef0>
131.0821686250258,243.95967841682128,18,2,4,2,135.4821686250258,260.55967841682127,18,2,4,110,<built-in method item of Tensor object at 0x7f12a20d9220>
