Computer Time,jointAngle1,jointAngle2
886015,-0.5158750593608209,1.2811132506232596,1
886708,-0.6718002637157588,1.287719649136765,1
887235,-0.5763638910236879,1.433624206368274,1
887566,-0.5206442391984969,1.5835500910843254,1
888335,-0.38475900087032777,1.449610056905006,1
888642,-0.5042036852594793,1.3032236092190832,1
889452,-0.3768126190835144,1.167851170748202,1
889649,-0.18318462771111232,1.175894875463554,1
890299,-0.1899546378685461,1.1101275201521774,1
891110,-0.37071665240814156,1.1589885378716953,1
891739,-0.555180918175504,1.1321488361373822,1
891974,-0.43729972777602594,1.1990448067653092,1
892562,-0.5299434646140266,1.3534869839968815,1
892905,-0.709683849599106,1.4091072604830592,1
893115,-0.613643523835137,1.3946622361018535,1
893165,-0.5271461660696743,1.2945254627492973,1
893441,-0.5231292628424108,1.3136560809649978,1
893710,-0.6311051963161884,1.4029451347560637,1
894516,-0.6465975357748465,1.3131346017084164,1
894831,-0.450511205235313,1.3328952784927803,1
895130,-0.49921806454844575,1.502426964691634,1
895893,-0.48485674951876734,1.6079431218053737,1
896082,-0.6334605695678397,1.491533215375392,1
896205,-0.6351614844124365,1.4163593653562063,1
896426,-0.6009558295937392,1.4096803450708975,1
896653,-0.5792431474287221,1.4729210544472893,1
896858,-0.5652262435299749,1.5455644530863295,1
897128,-0.4939691420005562,1.513038627651139,1
897375,-0.3910082766551166,1.3528849567356434,1
897550,-0.4934818023746381,1.4798979071276188,1
897841,-0.5638084679568051,1.5597994553939605,1
898429,-0.6700027029405025,1.6156653790684066,1
898927,-0.8157938271399495,1.575727357333634,1
899213,-0.955759387456141,1.5718461951800098,1
899386,-0.9856778158882058,1.4951312455344847,1
899940,-1.0084819728604557,1.5816340161332954,1
900044,-0.8481180803023587,1.571814188158071,1
900276,-0.8644282803434835,1.6273434234698994,1
900381,-0.776275783112883,1.5687667782269072,1
901145,-0.8091448473401915,1.6176787999112494,1
901207,-0.9768248526220691,1.5245564046002218,1
901660,-0.9899570463189891,1.5533766625946825,1
901974,-0.9125919549443544,1.6430670058311179,1
902115,-0.8802189974802412,1.4909254165365209,1
902295,-0.9071828112776283,1.56777415088832,1
902858,-0.8402754152496492,1.4867088516232418,1
902940,-0.6517829755618714,1.402985022535795,1
903348,-0.6272968841663759,1.3462546530503539,1
903886,-0.6175300298472254,1.4983913239698075,1
904424,-0.48196808509048233,1.5275331485040533,1
905054,-0.6146530719608294,1.4973171918300812,1
905303,-0.7168786134614573,1.377294561759663,1
905408,-0.617789695877959,1.2283340634101179,1
905588,-0.6546435267078285,1.2473957134879,1
905823,-0.6101405239703837,1.1290230718757521,1
906150,-0.5762129884657556,1.1736535244951152,1
906657,-0.5189483406719683,1.211521949031063,1
907197,-0.3482029920869237,1.11366871103834,1
907616,-0.46881262084906206,1.0964890236713538,1
907840,-0.6213682109303272,1.2108001543498037,1
908453,-0.5282611621600971,1.1115889174084557,1
908985,-0.6944428945341525,1.1526312595904982,1
910015,-0.5447690638147394,1.1050615839461295,1
910345,-0.3626980675258595,1.236682080990329,1
910744,-0.27182654891267255,1.2206900803511835,1
911222,-0.3817911897939701,1.2436793765771441,1
911616,-0.3822335498588567,1.0526719023138469,1
912303,-0.2741388050762807,1.022719601023126,1
912729,-0.1300198855231146,1.0572482081945709,1
912959,-0.2909224253604345,1.1904263028151663,1
913271,-0.18729561427678953,1.0277973641868634,1
913887,-0.15414816210090407,1.101507117144466,1
913991,-0.2883864632906625,1.0788685405416818,1
914578,-0.29089942754854853,1.0367875720388486,1
914704,-0.15128772172965838,1.033373046597221,1
914742,-0.17069443258342243,1.1110855489588483,1
915106,-0.1542084269811794,1.077308322517649,1
915536,-0.2908700833906346,1.1978180411707595,1
915945,-0.30529526650954525,1.041159119087315,1
916511,-0.4388595840501689,1.121830796844289,1
916617,-0.2518185944847213,1.0090698900879806,1
917088,-0.21077399383592502,0.9725017370986606,1
917642,-0.056453915245890024,0.8737664734010651,1
917915,-0.23542037837754562,0.979181276178553,1
918163,-0.17319600447346586,0.9796806775315559,1
918533,-0.1275067880107319,1.0042402360585967,1
918758,-0.23050560218014007,1.0358400322600478,1
919094,-0.3151846370785671,1.108368797554094,1
919585,-0.3542402394482434,1.0380200862063524,1
919597,-0.23693286525656287,1.036105571723853,1
919783,-0.22891637783781443,1.0265048113166217,1
920053,-0.1705994901035428,0.9874561026293572,1
920178,-0.14428320683319112,1.0566607767593386,1
920539,-0.19818055636402543,1.112370120718842,1
920825,-0.32393025337480413,1.2008797075897704,1
921066,-0.3638149070522463,1.1471790871776937,1
921215,-0.4603860416965288,1.2414038065352742,1
921454,-0.42633556891232965,1.2458126558542586,1
921847,-0.3248407558204268,1.0740570557440563,1
922836,-0.2725698370733167,1.153150059099068,1
923025,-0.46311210772151346,1.0656388210328733,1
923330,-0.4881715808874599,1.1745641784639855,1
923625,-0.5475089035877845,1.1495489061585746,1
923674,-0.6697378731921356,1.271430432633524,1
924072,-0.6779656581144193,1.2652485388377035,1
924912,-0.7031734413935108,1.1414450107762204,1
925142,-0.5280661781358869,1.2037204855144847,1
926060,-0.6259828803458377,1.3081918461171735,1
926329,-0.44716975305785284,1.4179502928563117,1
926824,-0.43614409373674456,1.5187085663372715,1
927467,-0.625111980847783,1.6327070210326318,1
928008,-0.7147845094701675,1.4792387063439731,1
928487,-0.590164335864821,1.5214359330620506,1
928898,-0.6946215459929868,1.4721164778744142,1
929050,-0.6281649665222133,1.5534138930851638,1
929652,-0.6669803265687697,1.5462443764030531,1
930020,-0.505450713736063,1.5600613562662349,1
930411,-0.6526350799355478,1.69396813492067,1
930832,-0.494464620046425,1.5525426987947484,1
931313,-0.49946529807239015,1.3872885357896945,1
931546,-0.37973762543564915,1.4020520534643992,1
932472,-0.4625206645718354,1.5351360991307725,1
932688,-0.6523584944393777,1.4135183360752621,1
932939,-0.7205757725990507,1.5439991407255005,1
933356,-0.7140306870205915,1.4380886464341736,1
933675,-0.6893382441491339,1.5782574421807432,1
933949,-0.6149916845286039,1.3906741193199863,1
934442,-0.6752066068643613,1.3674665201839797,1
934570,-0.6139967584156378,1.4904470810806094,1
934862,-0.6336591170366703,1.55558031413675,1
935045,-0.5611512370405696,1.3831535843276133,1
936168,-0.6345116096929818,1.4629337667500875,1
936546,-0.8252286585530348,1.275930037578052,1
936903,-0.9802645242947609,1.4283512215340255,1
937790,-0.8456442472179411,1.3367572173558449,1
938142,-0.6684510388546201,1.4406899632521246,1
938428,-0.5343693908993765,1.3311209397018176,1
938701,-0.5863398228583018,1.2901609252789168,1
938987,-0.5426319291266014,1.1313897242771578,1
939915,-0.663330508800747,1.2757652676428417,1
940555,-0.5229904970982766,1.4533310511911826,1
940876,-0.45078458341646355,1.629214261222988,1
941069,-0.4467298884912062,1.4947570421762273,1
941635,-0.4497274213516188,1.5793595566636398,1
941821,-0.6424766737829251,1.6431726296540967,1
941910,-0.6767729144306658,1.6058191292136266,1
942202,-0.7102354093718377,1.6336986666815128,1
942637,-0.7565720566624122,1.571894264519059,1
942965,-0.8199231153170982,1.4755624435995425,1
943165,-0.8015959195554894,1.320797522746916,1
943438,-0.8147661096069708,1.4140702203138609,1
943849,-0.7267649325349304,1.3795706910943735,1
943941,-0.7318311392398912,1.5515930372800224,1
944436,-0.768792350022167,1.5712260880577888,1
944763,-0.6488566856775426,1.6092978917888725,1
945129,-0.6027010302031414,1.6921226992450753,1
945888,-0.4545632625855272,1.5236333144295147,1
946350,-0.6482481665732869,1.4940619341274672,1
946660,-0.4672396333489588,1.3213410774298269,1
947244,-0.4493142114956768,1.173389989388773,1
947834,-0.6298289838372523,1.2444863409016875,1
947940,-0.520257180749334,1.322480414430466,1
948065,-0.5159802785995019,1.361975277727571,1
948391,-0.5576707705564451,1.439891481189075,1
949002,-0.48139542672503005,1.4574721654776437,1
949310,-0.5920391525366584,1.3688669330133276,1
949762,-0.5732580736937134,1.2195776902969888,1
949811,-0.7422126945656665,1.352820441353503,1
950243,-0.764735419412189,1.3751453124345594,1
951209,-0.7753371159208005,1.217323487611054,1
952062,-0.6355801529367484,1.4084809496371102,1
952122,-0.4646826155917452,1.5264247338256163,1
952624,-0.46287573667468096,1.5466640761190322,1
952985,-0.28341209258584954,1.454362978232991,1
953137,-0.42728352908843054,1.5824695043971895,1
953535,-0.4238366597267163,1.5186263290192277,1
954007,-0.4893844771032292,1.4426230298926659,1
954452,-0.44858571856299634,1.5871860971550524,1
954719,-0.6180769053327042,1.6913472746986988,1
955120,-0.6508571244661011,1.6200299408878758,1
955332,-0.8014602095874904,1.6997914730564787,1
955996,-0.8795328113703766,1.730856168997003,1
956337,-0.9984385675215025,1.5985583771599565,1
956575,-0.9714238069272613,1.436319714723679,1
956679,-0.9529391441158993,1.509369912116974,1
957006,-0.9264084560813654,1.5166005806373233,1
957184,-1.0597207398944433,1.6672018257243686,1
957590,-0.986000263652764,1.6227799990841023,1
957980,-0.8248241989549868,1.4626730771459584,1
958180,-0.6938679564798118,1.4126693829998405,1
958489,-0.7749753422734285,1.489018603051123,1
959169,-0.9015624254634449,1.5996929762880265,1
959231,-1.029914464273771,1.4929756805683243,1
959425,-1.0321707575728956,1.5197788540012764,1
959748,-0.9572404988785319,1.41287783775341,1
959849,-0.8785458468825039,1.427436221793086,1
959987,-0.8428519847010891,1.408088859019434,1
960172,-0.8104087772358894,1.3258460686496956,1
960398,-0.8573569017696668,1.4436765224907098,1
961073,-0.7835146546750376,1.297981650197303,1
961300,-0.5978075479048501,1.2621536108896996,1
961850,-0.6663802547153703,1.4067920998356611,1
962557,-0.8559073513430218,1.5002162270788042,1
963135,-0.7311027539248292,1.6288358654668262,1
963470,-0.540539561119948,1.5810302925215418,1
964413,-0.5519783772832703,1.4604971394724204,1
964639,-0.7238286709428152,1.3180600641792883,1
965331,-0.6274434221568602,1.164527393111559,1
965698,-0.7413591446886858,1.066229825735777,1
966107,-0.6894862723111179,1.1298254409479656,1
966298,-0.668215088783843,1.2661243510659035,1
966674,-0.7079110803268216,1.3810523185441341,1
967257,-0.8534373433890168,1.5074188294060635,1
967562,-0.7625714906901377,1.631361393145561,1
967946,-0.8826052102458106,1.6943541594322022,1
968260,-0.9428673502647672,1.6109747210690257,1
968640,-0.8284694191073563,1.5419696630949908,1
969247,-0.7500209016551851,1.5989095599520784,1
969447,-0.8356882033656606,1.4597403012042878,1
969910,-0.7944494271768741,1.485005026495271,1
970362,-0.9263666285194299,1.4871598497707637,1
970630,-1.096947701238322,1.5923463071827126,1
971295,-0.9940848261642314,1.4530097267610824,1
971483,-0.8282957072508297,1.4874553036697669,1
972103,-0.9021251421442571,1.5781995027493017,1
972663,-0.7980193961159323,1.7082378747697193,1
973311,-0.8761605475946909,1.570376625158605,1
973442,-0.7125044621544374,1.6041424341942023,1
973968,-0.6604071778927197,1.539902966995295,1
974231,-0.8186054422221956,1.561763468761021,1
974906,-0.8384841233595992,1.4772939978654276,1
975271,-0.650870333436324,1.4646926898982595,1
975786,-0.6180936867123867,1.2816332656423295,1
976246,-0.486437548441654,1.2770121339959033,1
976574,-0.2998410530478085,1.0875095145417064,1
976791,-0.18338339112866198,0.9939125573652975,1
977280,-0.27238534043314366,1.084503121422106,1
977939,-0.4623890620901956,1.262032710640565,1
978043,-0.6359697578437975,1.2755834907658687,1
978673,-0.6076686237039888,1.2130594511796449,1
979270,-0.43592156290929207,1.179493773919114,1
979409,-0.29901948759461977,1.2033258453920035,1
979611,-0.23961984669868008,1.1065407088787742,1
979854,-0.3255261494141376,1.2430453365885867,1
980173,-0.3515672118999048,1.1813396492818795,1
980426,-0.34916326052750113,1.3052244096817631,1
981085,-0.3941859450201236,1.4564281871948026,1
981300,-0.5477674830234808,1.4179918329853831,1
981395,-0.4614043823122,1.3064619169828713,1
982428,-0.4999358763284496,1.3557174568409687,1
982530,-0.6918194430537192,1.2229425336163313,1
983148,-0.6568246351293524,1.1491478866695657,1
983305,-0.7077014194803244,0.9792602087494138,1
983531,-0.7749984685968581,1.0572023515619307,1
984672,-0.706441086561535,1.026065873128752,1
984778,-0.527906643509737,1.2074790747686561,1
984965,-0.5132717943040995,1.1448672278294132,1
985400,-0.5376826553336889,1.1100621387288736,1
985808,-0.6130015544648793,1.0502290713684344,1
986031,-0.5534767241730821,1.124648061923564,1
986982,-0.5411258097083015,1.1974820524828562,1
987613,-0.37731307345067017,1.3350145837749006,1
988487,-0.5163070441193178,1.3010641115156816,1
988704,-0.3285262347177647,1.3703899662800063,1
988933,-0.396782834596494,1.3965358647948232,1
989654,-0.4363058550669916,1.3555097534815115,1
989853,-0.526807697675753,1.1964248230951093,1
990645,-0.47623971496118306,1.1925952040947982,1
990923,-0.2805865190627197,1.1959065200401715,1
991130,-0.15747576281554626,1.0418640894717524,1
991266,-0.15146955152408662,0.9478545372367327,1
991600,-0.09220034611402392,0.8863007389906014,1
991859,-0.2072187003598806,0.9719542130243306,1
992206,-0.1919449148943925,1.0519710195171368,1
992682,-0.34147988475572033,1.2216332551046063,1
992849,-0.17535308883018869,1.113291619815624,1
993298,-0.24551584603055587,1.237251733600106,1
993627,-0.40715813764752895,1.3534958288579824,1
993919,-0.5323247306954612,1.5422161930016354,1
994572,-0.4860775545004471,1.383878615330293,1
994809,-0.3921565954209414,1.526815991208463,1
994981,-0.2989763015974593,1.4116064914771214,1
996050,-0.2521281559015768,1.3002514483254985,1
996936,-0.4345577254908542,1.1482685981712681,1
997447,-0.30513366199833647,1.3170771982073473,1
998082,-0.38989759263935664,1.2304342147653884,1
998789,-0.31854009438302217,1.3916092445879573,1
999027,-0.43345314876981256,1.2691690262603856,1
999070,-0.4376402206734508,1.3706296721348825,1
1000111,-0.451702191211557,1.383258114300984,1
1000425,-0.6121699724394363,1.1911178196084036,1
1001180,-0.7071824778400436,1.2258358567906633,1
1001432,-0.5115629394568642,1.2148067323467502,1
1001670,-0.6128687190511566,1.3070081334605719,1
1001979,-0.7046605250383295,1.3914812103424374,1
1002473,-0.6144756850763979,1.371996612530154,1
1003278,-0.6907682764313485,1.2782801011568996,1
1004385,-0.8405632318900906,1.1829496056796482,1
1004806,-0.6531495967941152,1.3517495181616241,1
1005290,-0.8145166720049916,1.4950472278803904,1
1005848,-0.7731111938127033,1.6416517764843606,1
1006356,-0.8551299427656525,1.5136943600057235,1
1006947,-0.9437581672806535,1.4227989070584801,1
1007195,-0.7772505671295029,1.4002163683265578,1
1007396,-0.673577810722235,1.24352851605732,1
1007719,-0.6019208967182226,1.1860818270811577,1
1008394,-0.5547705507057041,1.2483004740055952,1
1008494,-0.3898826736168396,1.2522080037340626,1
1009357,-0.4257861836378048,1.2828676700057449,1
1009990,-0.618752981288305,1.2358213507791473,1
1010422,-0.7633404735871727,1.2053571377145416,1
1011521,-0.7670204530158987,1.0367780005393001,1
1011756,-0.5799625795022421,1.1781558179326066,1
1012590,-0.6595784521770961,1.3380002217077709,1
1012871,-0.8130426693337263,1.2304501206891905,1
1013040,-0.6889704200716051,1.0777085188733957,1
1013726,-0.6639303209704215,0.9785507763321334,1
1014244,-0.5590540574817984,1.0842891390206346,1
1014590,-0.52490340848571,1.2437024227924853,1
1015244,-0.6326935841327472,1.2946481187332413,1
1015478,-0.7131507869509597,1.1480663876298864,1
1016335,-0.7027950154365791,1.0376832693171492,1
1017345,-0.5480092363435598,1.1313919289835312,1
1018404,-0.6868726945154974,0.9462354799591612,1
1018638,-0.5329937538034255,1.1247322755484281,1
1018875,-0.59188558098036,1.2824012088338768,1
1019420,-0.6647459256254971,1.3079701707443443,1
1019620,-0.7765468154872119,1.2600473804276842,1
1019682,-0.7552213234952271,1.1544628388557567,1
1019926,-0.7655193246812249,1.1446695795363775,1
1020389,-0.7472805667069787,1.021134349581106,1
1020627,-0.7041795266923837,1.1431635480328173,1
1020729,-0.7305601217682391,1.2726823292420795,1
1020760,-0.7317758870196506,1.2326213757894626,1
1020969,-0.7238733453439079,1.2125268710839578,1
1021839,-0.6767832670809385,1.0724613215893861,1
1021943,-0.5254548673187909,1.1825437035020048,1
1022715,-0.4876305448488829,1.153419773193301,1
1022985,-0.640231834055627,1.0919303669868652,1
1024107,-0.6549697265751022,1.0025152659912147,1
1024494,-0.4835298422898709,1.1836122077227071,1
1024848,-0.5639745053411841,1.154693227392563,1
1024909,-0.6294348931581009,1.1201727422733438,1
1025021,-0.645361071251077,1.1223975734105394,1
1025784,-0.6409999790230068,1.0721381541263049,1
1026791,-0.46020982821129486,1.069160285614636,1
1026926,-0.30046442693427494,1.2343337603494513,1
1027119,-0.32607870371827385,1.2178985473644308,1
1027499,-0.2692963018819084,1.0822904738228103,1
1027706,-0.1319878496761483,0.9707551187681461,1
1028161,-0.11895012142472511,1.0356559090034898,1
1028432,-0.19104353229550305,0.9686407624515908,1
1028871,-0.106368094343364,0.9156566880869101,1
1029292,-0.28736095919775095,1.1058483243013875,1
1029829,-0.12650155650448774,0.9708983568884119,1
1030335,-0.31101148924365724,1.095810364615479,1
1030429,-0.1295645772815175,0.9588715028689215,1
1030708,-0.17325885374448088,1.0103617051083562,1
1030998,-0.047191183572870804,0.8611803098896487,1
1031187,-0.18958411293573726,1.0539968485581341,1
1031354,-0.09565947895978746,0.919030548904717,1
1031488,-0.1441620567168822,1.049006820197243,1
1031736,-0.20010835637736263,1.1156404084749345,1
1031981,-0.25315897438891805,1.2774185028417469,1
1032194,-0.24284094316288654,1.1688027351283998,1
1032795,-0.14528299322316143,1.0116435372967092,1
1032965,-0.3285296420009627,1.099879795047666,1
1033330,-0.36907621804445523,1.2146767451155656,1
1033592,-0.36623012066611665,1.357002176518714,1
1034233,-0.25876929372531776,1.2442495919164878,1
1034584,-0.31774508061690987,1.0689424826799574,1
1034766,-0.45756745387479775,1.201533356809941,1
1035006,-0.486856687957834,1.308382984925076,1
1035524,-0.3855231363751793,1.1789506474906282,1
1036045,-0.5527098318889063,1.2627210691496014,1
1036861,-0.3874379742358366,1.1910150245017004,1
1036898,-0.19682403007414945,1.2117106907712063,1
1036962,-0.204624981929496,1.236494766038309,1
1037146,-0.19351129895459265,1.2452990908804356,1
1037772,-0.26568778193694725,1.3590182724709414,1
1038293,-0.3613673240397539,1.2415952296012558,1
1038958,-0.27547318844450885,1.3231968432259265,1
1039214,-0.4028847085120841,1.2485162207233838,1
1039867,-0.4863590230559156,1.4117357489774145,1
1040357,-0.5460351400528222,1.2248601506107901,1
1040575,-0.6977013972146578,1.2907772594013938,1
1041070,-0.6939504948375422,1.199906762560333,1
1041303,-0.8625829757535133,1.2935885116647319,1
1041376,-0.7831883050922361,1.254884884991224,1
1042079,-0.7814801477345533,1.21826467293693,1
1042277,-0.6980583468058925,1.3877498729647817,1
1042684,-0.649921141863576,1.401063021230857,1
1043281,-0.8093281313491857,1.5356405656519012,1
1043702,-0.9390128364376604,1.4675286263180638,1
1044046,-1.0811143822400426,1.5289325143574293,1
1044127,-0.9372297719326976,1.3704009539226263,1
1044664,-0.9702273207806469,1.3989682412225288,1
1045221,-0.8684203495917775,1.4742799789492083,1
1045696,-0.7023877420226979,1.4400843664277148,1
1046036,-0.693182365925527,1.6241157666533899,1
1046539,-0.6203475495218226,1.6730706599774385,1
1046700,-0.7433883949635173,1.6246681760837653,1
1047125,-0.7523060245287085,1.5708029492383901,1
1047539,-0.9046427301447704,1.6371406888580489,1
1048013,-0.8216764751451348,1.7091348567488673,1
1048249,-0.9074409945495018,1.617057296713835,1
1048962,-0.9011489247020328,1.513518795697024,1
1049175,-0.7284623396164365,1.5606193524756757,1
1049733,-0.7728879578583872,1.6775668327029762,1
1050079,-0.5888522906387248,1.638151912851262,1
1050468,-0.4604834331308899,1.5721439178286865,1
1050617,-0.3026087926089669,1.4251730984282287,1
1051103,-0.24183633929468284,1.355797036338892,1
1051280,-0.24955118122895317,1.1699519225632566,1
1051528,-0.28554346615228476,1.15847306729951,1
1051845,-0.2038802402637262,0.9654325338582928,1
1052410,-0.32667230458067925,1.0749534344722869,1
1052740,-0.21328763137796958,1.120622004020985,1
1052903,-0.262841499518365,1.3110782583282037,1
1052970,-0.22860419213811053,1.208958663653188,1
1053258,-0.22189326458680067,1.1722379488377286,1
1053912,-0.26121103249252353,1.334145660619868,1
1054166,-0.40515871588537045,1.297612694327537,1
1054879,-0.37021051604744026,1.1513500707725086,1
1055070,-0.5186287081413337,1.1083991684362011,1
1055963,-0.5896438523303842,1.2412232131654122,1
1056094,-0.700939118318249,1.046688084548329,1
1056218,-0.6552315310085283,1.0160008793269155,1
1056605,-0.6922578189198938,1.0361162280939293,1
1056849,-0.7069001240818967,1.213538842674248,1
1057166,-0.6062228852402811,1.0382547842584728,1
1057360,-0.646315380521261,1.2160549243964713,1
1057519,-0.7214953336329682,1.285881390625681,1
1057781,-0.6591535296918554,1.2190247204941147,1
1058227,-0.6554754428010641,1.1091788746388613,1
1058330,-0.7141607781675394,1.0210574392344933,1
1058429,-0.7549384728688062,1.056458676480162,1
1058645,-0.800896799905738,1.1102934735288414,1
1058952,-0.7822800522095165,1.172295772809265,1
1059367,-0.8782653143255269,1.221278738038486,1
1059584,-0.8325929038638937,1.3207339601880246,1
1059993,-0.7562087279445792,1.1673637953260219,1
1060669,-0.7255188565829365,1.2890718254110762,1
1061334,-0.6427568299860298,1.4535585175048669,1
1061621,-0.49115566375579656,1.5161411425620706,1
1062625,-0.5741285820718482,1.6809974322139722,1
1062972,-0.7525153804536995,1.4910415708057319,1
1063607,-0.8138600969358891,1.679861921313699,1
1064015,-0.9225705456432051,1.5516333833716756,1
1064495,-0.8119502087078716,1.5575481991422324,1
1065168,-0.811268259811692,1.3637255699392399,1
1065949,-0.6276484404067715,1.341439711214187,1
1065973,-0.5255972557140292,1.52441058939147,1
1066334,-0.5381818089118646,1.5445085885526082,1
1066599,-0.6812577552661404,1.6504132182641942,1
1067073,-0.597264449054131,1.50516218361184,1
1067898,-0.6035505876178668,1.319864075205317,1
1068193,-0.7180848542224287,1.1546395374605958,1
1069213,-0.8277151276390325,1.2459847501784411,1
1069739,-0.6403686295732819,1.3823393804291393,1
1070089,-0.796385232382299,1.414452612009008,1
1070163,-0.926304945405221,1.4912942004063414,1
1070309,-0.8972639049585127,1.4806752741462192,1
1070906,-0.9501471988588763,1.514879389815289,1
1071774,-0.8681602636639318,1.6580951271358915,1
1072334,-1.0201357091884629,1.4961313120131616,1
1072928,-0.9002667616817356,1.5646866118886775,1
1073550,-0.9934315056295318,1.4416003634373864,1
1073845,-0.8468475125748387,1.4784405421816254,1
1074626,-0.8809346480212424,1.627485609883003,1
1075222,-1.0137292752765383,1.4776240348313012,1
1075379,-0.9604336657057075,1.6584423217935789,1
1075886,-0.9967132525097341,1.6411947852170439,1
1076278,-1.0381480420554303,1.4786294588895392,1
1076491,-0.9053241978480853,1.4253035860187515,1
1076626,-0.9057672641063681,1.3417297437977025,1
1076991,-0.8660003864906294,1.253095835454184,1
1077219,-0.8503273862589686,1.3787435042946872,1
1077664,-0.7557941642740992,1.2611959882790038,1
1078187,-0.610803728159808,1.1795918638534473,1
1078429,-0.683212452093949,1.0799233479788453,1
1078684,-0.7449381802531667,1.0854749555308856,1
1078971,-0.7118118509470099,1.1368112083906874,1
1079698,-0.7396729052406306,1.2898743432067845,1
1080208,-0.8251097608996679,1.1191479584497706,1
1080258,-0.6622777565112171,1.0332065345390133,1
1081102,-0.653970450471781,1.001615222818348,1
1081627,-0.5269960260199418,1.135886727311972,1
1082026,-0.7037462677159658,1.2444778442805116,1
1082424,-0.7941689874660662,1.22542176250266,1
1082757,-0.6957032568071346,1.225007358125921,1
1082963,-0.6647555892282544,1.3151134247552259,1
1083330,-0.708908642445828,1.3036383436681178,1
1083620,-0.8538476947737395,1.430485727947671,1
1084576,-0.7562572120453046,1.2460300861633822,1
1084888,-0.6059395399733073,1.416807148796344,1
1085231,-0.4753601442926338,1.2399116692132037,1
1085401,-0.4598828639656365,1.3584843504727533,1
1085715,-0.5256291116691449,1.4534555060107384,1
1085989,-0.5836770673640683,1.6268707986586097,1
1086147,-0.5974418941270596,1.5305907243101733,1
1086756,-0.6604669309816642,1.58086379108145,1
1087119,-0.5370432528420006,1.6780740652942505,1
1087543,-0.6387797504289182,1.6607758037801568,1
1087959,-0.4934356401360064,1.6207379125774515,1
1088384,-0.584745693335827,1.5675314826391586,1
1088674,-0.4945578791073023,1.6291193723611799,1
1089149,-0.4181563090125182,1.4674661514500213,1
1089726,-0.463820172099211,1.3300608857083707,1
1089974,-0.5583044416873625,1.234284341130196,1
1090490,-0.6621867298804739,1.3532811255827195,1
1091000,-0.7240627224751501,1.2319812739624927,1
1091605,-0.904568631145957,1.341479449213999,1
1091834,-0.7393161213364712,1.3224459998210227,1
1092144,-0.6430291223223098,1.19532308199789,1
1092180,-0.5598859854692255,1.1823899385822998,1
1092604,-0.549016152592931,1.1634592394781735,1
1092867,-0.6974369643291275,1.269003621867451,1
1093901,-0.635428926150418,1.2755842231453076,1
1094885,-0.8143982989002863,1.133348890636999,1
1095090,-0.64628024117906,1.2717299515646707,1
1095303,-0.7029572410353435,1.2813124063104386,1
1096093,-0.6901527917462247,1.3532978642170268,1
1096340,-0.8133017385488945,1.210201381265879,1
1096800,-0.9004507600745599,1.3782261899087758,1
1096874,-0.8649053314842116,1.5229981191978046,1
1097382,-0.8728267586363121,1.4987675156788414,1
1097820,-0.7049534864825142,1.4367477646769127,1
1098404,-0.8098192044203854,1.4132526761510167,1
1098888,-0.6298704232791515,1.3576047097307733,1
1099223,-0.7302382901048662,1.3138736876058212,1
1100084,-0.7111444123594889,1.1531577622699858,1
1100797,-0.5828844500472161,1.311302854010606,1
1101180,-0.4263786816446592,1.3662459985233255,1
1102019,-0.4513005727199406,1.2416438459663957,1
1102281,-0.5509880263799267,1.0516719719418903,1
1102508,-0.5486988999256014,1.1553281930223482,1
1103567,-0.46280535953348495,1.088456189769657,1
1103748,-0.30160886630785466,1.2690331391761274,1
1103995,-0.27643546171327604,1.3079907227788634,1
1104326,-0.27476991434131504,1.405368720789504,1
1104427,-0.40966055375662147,1.5607054675739496,1
1104798,-0.43158614964626435,1.620503927847471,1
1105010,-0.29501371817130506,1.5355252760996247,1
1105608,-0.27265397354284127,1.4273077934753697,1
1105742,-0.38896845178487927,1.3554777976114911,1
1106013,-0.4460952052503797,1.4222527420406004,1
1106888,-0.3985733660568992,1.265699204154622,1
1107361,-0.5373483793877692,1.1253570325308302,1
1107572,-0.653231794996118,1.1292254119548648,1
1108245,-0.641264769665479,1.1967260614664372,1
1108294,-0.724642536289825,1.0545000493719892,1
1108852,-0.7516698808285021,1.1030534034694697,1
1109382,-0.6881556955124286,1.2291637728745382,1
1109842,-0.4974643645489775,1.0949673351481457,1
1109985,-0.40426371964040264,1.1234237503627702,1
1110270,-0.4347434451198737,1.2201283734253008,1
1110761,-0.487406945661229,1.188206259230838,1
1111033,-0.6362200536978181,1.24175787265085,1
1111731,-0.7149541562235404,1.4185765818155045,1
1111960,-0.5735863271044142,1.509540529931789,1
1112849,-0.5394126783665154,1.3822570315772342,1
1113222,-0.4056471501122574,1.5763189482706037,1
1113517,-0.360878047239541,1.3846960875061143,1
1113685,-0.34258180120652393,1.2446803333401608,1
1113923,-0.33140155079397376,1.295174118226941,1
1114236,-0.28946421371970565,1.3311372389263734,1
1114341,-0.2818272494960077,1.19660008571111,1
1114737,-0.3241362539971583,1.2310374237799215,1
1115076,-0.2175887035577706,1.2154286141046904,1
1115524,-0.3644692151444211,1.385768415701474,1
1115629,-0.37952690875472306,1.2244568917946008,1
1116034,-0.4169686283346057,1.2924272810513373,1
1116273,-0.29695049826901887,1.2555300579844881,1
1116455,-0.3809351292830072,1.4039977369090995,1
1116745,-0.37294888136022564,1.3202521664175355,1
1117107,-0.49056328808525795,1.429658831283184,1
1117596,-0.4000047872172426,1.4385059463163488,1
