Time,jointAngle1,jointAngle2,touch_row,touch_col
1811590,-1.0063271959604865,1.4265802426368501,9,12
1811960,-0.8308531788053697,1.591961932559173,9,10
1812262,-0.7706932161701097,1.673876268702368,7,9
1812962,-0.6665688806441079,1.5165740222423887,10,5
1813155,-0.5237689803631084,1.615202642407564,10,4
1813987,-0.48516937407568406,1.6455468712691765,7,8
1814649,-0.6250312095796738,1.480846894779229,8,4
1814960,-0.49038581467209147,1.5696711496297602,6,4
1815932,-0.3915077298168624,1.3781831698387355,3,10
1816302,-0.5785984521272634,1.2660128806029882,2,12
1816646,-0.6151977127189185,1.166131511366377,4,10
1817366,-0.6063567689683567,1.2935029056550402,5,6
1818383,-0.4668260741993307,1.3797215802870733,2,13
1818613,-0.6388768942844318,1.2184664806667447,1,14
1818875,-0.6214221635500603,1.1011128515634498,1,15
1819220,-0.6268163814405039,1.0039532718917417,1,12
1819583,-0.6005861306945519,1.1035162212345984,2,10
1820167,-0.5382060604981491,1.1488414013197115,1,6
1820345,-0.404647299203534,1.169396050096915,1,7
1820624,-0.33655582126944794,1.032578072970439,2,8
1821541,-0.45677232208400326,1.1827498662737117,2,14
1821731,-0.6211114462464168,1.0703697926804705,3,14
1822241,-0.7027586079363897,1.195280879688842,4,12
1822559,-0.6781695035366744,1.3676949323239231,3,12
1823065,-0.6471958768810384,1.2031812682340999,4,10
1823815,-0.5731542581655684,1.2993796328322929,2,15
1824103,-0.6618547409493515,1.1255306379291472,3,16
1824473,-0.7775800137794681,1.2335427548558755,1,14
1825065,-0.6341751467507408,1.1129572720420404,1,10
1825499,-0.4848291585387097,1.0937886084555886,4,7
1826096,-0.48135146453992705,1.2609538720579878,6,4
1826359,-0.392002105850862,1.3800946312385034,7,4
1827352,-0.40246576696421155,1.494751241669357,4,9
1828054,-0.5618001699627599,1.3118059476669421,4,13
1828360,-0.7242242649778271,1.2811650197063016,4,12
1828761,-0.6651972872743797,1.3171272505503762,6,15
1829299,-0.8064946678371117,1.4086512252886463,7,17
1829869,-0.9560216081962933,1.4206010773703937,8,15
1830339,-0.8920287489559684,1.5712678028672147,7,17
1830655,-0.9373179198990975,1.4385020799574224,7,16
1831161,-0.8591556409835395,1.4492506511495593,9,18
1831397,-1.0539424382576865,1.5890774717794558,7,19
1831511,-1.0243199736889261,1.4683433390272436,7,19
1831666,-0.9865917456972464,1.3987346163454688,8,19
1831734,-1.0232101824817261,1.4892508303521317,8,19
1832413,-1.0512899678045542,1.5052431875602716,9,14
1832681,-0.9318592725627359,1.6290681502085116,9,12
1833199,-0.8627319573483424,1.649978243193047,9,10
1833672,-0.7053939331598001,1.6455674688750987,8,12
1834000,-0.8454604068574869,1.6452278211256481,7,11
1834202,-0.7118437896441332,1.4828847610195102,8,10
1834315,-0.7298370183800614,1.583651555990684,9,11
1834924,-0.763329854843493,1.6407250924408134,7,14
1835417,-0.8400498976020037,1.4825193537401853,7,11
1836172,-0.7241086728727588,1.514571827530211,5,16
1836504,-0.8247739585602001,1.3400207752467552,4,18
1837219,-0.8395869635798973,1.2243431009814292,6,13
1837590,-0.7561783233485577,1.404503551752384,7,10
1838244,-0.7168373545810018,1.507798130403233,7,6
1838445,-0.5451868698919222,1.5304086161791826,7,4
1838634,-0.46762521559095904,1.4683345203665266,7,3
1838860,-0.39931737700901543,1.4288255059318995,8,2
1839222,-0.37131490616830676,1.4855563954258895,9,0
1840090,-0.28659620557959825,1.5096971735617828,5,6
1840784,-0.4509164655412189,1.3863273389829314,4,10
1841352,-0.6069160608490887,1.3387480528762576,3,13
1842453,-0.6695302976406249,1.196017484559914,5,7
1842918,-0.4906030572289067,1.3824832736866837,7,9
1843093,-0.6697267281120213,1.5174712680047675,6,8
1843155,-0.5981027942727681,1.4565643266263126,6,8
1843420,-0.5975039277705637,1.4828018955888724,6,10
1843979,-0.6447206811821236,1.443726101061246,5,14
1844571,-0.7552326039287678,1.3721304599246493,4,18
1845021,-0.8179859094436579,1.2144740394421665,6,20
1845244,-0.9979998736145643,1.3938128676497648,5,19
1845446,-0.9077097278699273,1.2765800958708347,3,18
1845813,-0.8384315378212004,1.2368095253192657,1,16
1846757,-0.6835192141565448,1.0701129263676363,2,10
1847307,-0.5060873178913385,1.165084762760436,2,13
1847803,-0.625702671162667,1.1362929450474415,2,10
1847964,-0.5257846330167207,1.1775099103913278,2,11
1848606,-0.5719820265751386,1.1924991490748709,2,16
1848673,-0.6543836524423515,1.0562540380795848,2,16
1848992,-0.675868211192024,1.1087524965798452,2,18
1849287,-0.7300829709494175,1.0705652176975389,3,19
1849814,-0.8448928178909476,1.1691324059786303,2,15
1850506,-0.6959506797623671,1.1234407792108763,2,10
1850987,-0.5416130714154509,1.1513391043865302,3,7
1851232,-0.479221368350639,1.2525339033320226,2,5
1851707,-0.37463951978357024,1.113051844382082,1,3
1852003,-0.23277083460947118,1.0504083999258622,1,4
1852774,-0.2919634266239203,1.0276002307680028,3,0
1853028,-0.11723082535810081,1.0421391913463098,1,0
1853054,-0.1201555243242638,0.9466523179462846,1,0
1853164,-0.11822947633546496,0.9532029188746569,1,0
1853366,-0.07204064331117971,0.8981019416296088,1,1
1853743,-0.13534624947847348,0.9345477035362401,2,4
1853944,-0.2973102566315061,1.1140105987856872,2,5
1854209,-0.35426842652558077,1.1345309424668735,1,3
1854644,-0.23911933106967714,0.995590665437124,2,0
1854758,-0.16502063804892575,1.0455708655186684,2,0
1855249,-0.10851206186323636,0.9633149936545086,2,4
1855412,-0.25063065658860095,1.0285350762098762,2,4
1855498,-0.32269212111018536,1.1249606458800696,2,5
1855867,-0.30353236294315733,1.0676860379079174,3,7
1856030,-0.441193024720687,1.180491478010468,3,7
1856717,-0.4427423324314925,1.249187245713654,3,12
1856949,-0.6203385668448962,1.2654018887542953,3,12
1857260,-0.6188055692277195,1.166858382957234,4,12
1858045,-0.6776250370174164,1.3576944884021929,3,17
1858252,-0.7845190056276325,1.1936337290060448,4,18
1858539,-0.8663619164511998,1.2708835615044412,4,17
1858750,-0.7888196427207204,1.2622671589112644,4,18
1858811,-0.8063950985714989,1.2005562447985378,4,18
1859103,-0.8337900804001638,1.2397629026278947,2,15
1859482,-0.7388842823971296,1.1831307267912665,2,14
1859965,-0.6149606024420038,1.1127340154653957,4,17
1860431,-0.7924064165176901,1.2505768315086485,6,19
1860737,-0.9493199920497574,1.3303140933359752,8,18
1861277,-1.003659755770026,1.5033850799768098,7,14
1861830,-0.8463053784232457,1.4920165076034348,6,11
1862300,-0.678377169323368,1.4505794281877649,8,14
1863213,-0.8588058902506429,1.5911812537240086,8,19
1864064,-1.0484472249688634,1.4715366032702664,8,14
1864139,-0.885563109854399,1.606033582315768,8,13
1864321,-0.8566870414972321,1.5704598791829103,7,13
1865175,-0.7844305691764354,1.4912583639361645,6,18
1865671,-0.9586201818900668,1.3932589454106643,5,16
1866164,-0.8162568135828743,1.3667346305386756,7,18
1866477,-0.9857892527530099,1.456278851266456,6,16
1867347,-0.8694505297301963,1.3770564995999697,7,11
1867487,-0.7353434265666505,1.5534013022060962,8,12
1867727,-0.7692779308614246,1.5428985914809752,9,12
1868450,-0.8244623453847171,1.676999191504014,9,16
1868785,-1.0150984849924094,1.628802833807197,6,17
1868952,-0.9083777705121777,1.4364837035651927,5,17
1869321,-0.8483372620226879,1.3353001468155452,4,19
1869507,-0.8764487506661909,1.2222494364753385,2,19
1870113,-0.7907814322418933,1.0992706445485652,3,14
1870448,-0.7093675368370964,1.222539451865588,4,12
1870769,-0.6891996919660504,1.3268588957760024,6,11
1871080,-0.6530985693503558,1.4137008167933414,6,12
1871822,-0.7611586035484021,1.4708624331545368,8,8
1872250,-0.6332020661198225,1.6105470798927013,7,11
1872549,-0.7343557362857682,1.5704906799415899,6,11
1873453,-0.7005596230373182,1.418527879723289,8,6
1874103,-0.5130921431645779,1.5322913761660093,6,10
1874643,-0.6350827615426375,1.429239646846097,3,12
1874755,-0.6540129373624837,1.2378197993728004,4,11
1875308,-0.6419196501487523,1.2648461012772148,6,8
1876028,-0.6019646323070424,1.4366809319708,8,5
1876129,-0.47825642834018356,1.5696443333912924,8,5
1876497,-0.49759758164163137,1.5518511500489176,9,8
1876837,-0.6248953550323701,1.606201885530278,10,9
1877314,-0.762630236429508,1.7187054537871718,9,7
1877626,-0.5738580282585375,1.6030089667427059,8,9
1878553,-0.6650587588331895,1.6082881931628812,8,14
1878851,-0.8533416314932383,1.476907666659237,9,14
1879026,-0.9517370602051028,1.6399003177823985,9,13
1879312,-0.9134254363056338,1.6679363904847804,7,13
1879607,-0.8014732116619107,1.5448253011658917,7,14
1879669,-0.8702717799659839,1.5160481897906346,6,14
1880016,-0.8438641326684919,1.4883479968757176,4,13
1880312,-0.7053365981005562,1.3204643026616374,2,15
1881016,-0.6619753597362504,1.1506382392947792,1,19
1882083,-0.7542947986693314,1.0114396629217717,2,11
1882280,-0.566803796199981,1.133507470424679,3,11
1882906,-0.6085290057621755,1.2608448182013976,4,7
1883547,-0.4690551885965729,1.297530180015285,2,11
1883835,-0.5533876859260594,1.1598374799781732,5,11
1884311,-0.6261795081310205,1.3491980618821504,6,13
1884794,-0.7840075204040927,1.4227124534409736,9,11
1885031,-0.7754770501177128,1.61122605598101,9,10
1885872,-0.7448434150143284,1.677300828256024,7,15
1886292,-0.9217660169894365,1.5526839706587399,5,14
1886798,-0.7579326787922804,1.4041816574136776,5,17
1887270,-0.8225659112134223,1.2860033756952385,7,19
1887872,-1.0109471950139424,1.4562795623867562,9,15
1888147,-0.9211794613630435,1.591951462879725,9,16
1888593,-1.004267476911865,1.6035736154528117,7,14
1889407,-0.8319401200857689,1.475621213248654,8,8
1889625,-0.6773305457302004,1.6111654515574303,8,7
1890402,-0.5933610109641609,1.5531676826507745,9,2
1890440,-0.40106469461658295,1.6063907342793031,9,2
1891413,-0.38714387054496957,1.5897168050447834,5,7
1891657,-0.5439440628509037,1.397141501737073,4,6
1892364,-0.4411675324975641,1.2631260781508145,5,1
1892504,-0.2670233513649956,1.2725823274686257,4,1
1892703,-0.22504821457104443,1.1736746254816164,5,3
1893021,-0.30422317739166527,1.3033062022192774,4,4
1893492,-0.3234259898705064,1.1984503108699027,5,6
1893752,-0.501378148860339,1.3411912235684156,5,5
1894025,-0.4572745249328112,1.3864836958157098,4,4
1894252,-0.34875986510334617,1.2122873186578662,5,4
1895022,-0.36130148190484584,1.3222328481831398,2,8
1895637,-0.4774706338634173,1.1777410181241386,4,3
1895939,-0.39059073868551647,1.3032914816121492,4,2
1896532,-0.28044210542350706,1.2196843982837118,4,6
1897036,-0.441366413156653,1.2492204033285608,6,3
1897347,-0.35473377795279587,1.3238190936964587,7,3
1897953,-0.3855119116029009,1.4833198592668675,6,6
1898835,-0.5256378494183775,1.4360922956206903,9,2
1899531,-0.34912860393280615,1.5618599989148023,7,6
1900291,-0.5325349865418441,1.5366259799445436,5,11
1900628,-0.6469242058384532,1.3716750820786463,8,11
1900866,-0.7685356027601435,1.560400317594711,7,10
1901081,-0.6866653465939949,1.524901563438352,9,11
1901502,-0.7621929744352905,1.6348872774848124,9,13
1902015,-0.896657828758699,1.658927669202615,10,17
1902326,-1.0580040016201786,1.6697344776313712,9,19
1902339,-1.0963259635345362,1.5888518793777915,9,19
1902529,-1.0903045726309506,1.5833645251121653,8,20
1902791,-1.069809877238714,1.4888831056740168,7,19
1903000,-0.9681594342551626,1.4080294289007405,8,18
1903251,-1.0482338358692593,1.5302550112748965,8,17
1903522,-0.9867530747198419,1.5491313975951715,8,18
1903839,-1.033320831545637,1.502455766676707,8,16
1904512,-0.97998578500312,1.563435441073095,9,12
1905020,-0.8260462451829462,1.6356993485402078,10,15
1905726,-0.9825879786982329,1.6434318516843693,11,11
1906282,-0.8207684866419109,1.7362015847699406,10,7
1906905,-0.6309276877351246,1.6862775987762226,8,11
1907338,-0.7573022476627403,1.5897289444645104,7,13
1907554,-0.8130211682489544,1.4777322612337471,8,14
1908193,-0.874080026693459,1.6002577330635475,7,17
1908908,-0.9651876369757691,1.4545703598274187,7,12
1909889,-0.7826290287719039,1.4721133099151598,9,6
1910081,-0.6022492102890031,1.6467283820200727,8,6
1910448,-0.5447789341250848,1.5416232244186985,9,4
1910651,-0.49888856356988265,1.636223021955984,7,4
1910983,-0.45183261760292065,1.5249108296885194,6,3
1911436,-0.3844066342380026,1.3291980817208713,7,1
1911574,-0.31336873570099394,1.4098148469046237,8,1
1911970,-0.31468586500424,1.4708333688406932,9,4
1912574,-0.46939881281176843,1.5968408084431365,8,7
1912881,-0.6275486296977758,1.5702066910089592,8,6
1913497,-0.5306038736423724,1.551948101864081,6,9
1914025,-0.6550723538499513,1.461895648033336,6,5
1914857,-0.4913008706428176,1.4183815642787192,9,1
1915810,-0.31630867742668795,1.5074748171192913,5,7
1916542,-0.5064150333052807,1.383662099185719,2,12
1917063,-0.5869969862977468,1.196987712169859,2,15
1917572,-0.6913265360666825,1.1516180605182789,4,11
1917909,-0.6181070903150627,1.2493615393185697,5,11
1918528,-0.6530308075810142,1.4238355637023474,4,15
1918666,-0.7425394265368203,1.2968951149449583,5,15
1919419,-0.7988361024070189,1.3490637246686243,5,10
1919903,-0.6219017508020902,1.3874005846337307,5,13
1920709,-0.7314422843805101,1.354867559375167,7,8
1921006,-0.6187856835695627,1.5347805096382539,6,9
1921321,-0.5883025861743199,1.3858201108007655,8,9
1921691,-0.682803841100158,1.569556955880548,9,6
1921944,-0.6433474463710738,1.6770296335123591,9,5
1922182,-0.5412824365368202,1.5879379877313968,10,5
1922530,-0.5192142236045454,1.6594003960791692,10,7
1922721,-0.6430490325164453,1.6994575057166372,8,6
1923022,-0.576864905671282,1.606916541601294,7,6
1923225,-0.4872347055629149,1.4298347419025652,8,7
1923494,-0.5641435097584471,1.5386421139352522,8,9
1924120,-0.6639335668727392,1.6014045459237964,7,13
1924239,-0.8005053530345329,1.5247297897515988,8,13
1924817,-0.8426110010241806,1.5507017046707565,9,9
1924943,-0.7123273849327159,1.6094207119849615,9,8
1925296,-0.6931436578530157,1.6404604006660815,10,6
1925472,-0.6218093671185578,1.6965472983861072,10,6
1925893,-0.5628582468069364,1.688068996835635,8,8
1926174,-0.6387487228061823,1.6033152354136584,7,8
1926491,-0.5844259860246924,1.453123749215404,9,9
1927095,-0.6932060446128965,1.624762347972713,8,13
1927933,-0.8299871211926172,1.5550189411248252,8,18
1928310,-1.0259615186777653,1.4841247410591192,6,16
1928334,-0.901503699476994,1.4364760365866784,6,16
1928898,-0.8881433311591393,1.413723886983669,4,13
1929470,-0.6938524552772941,1.2971306741367195,5,17
1929655,-0.8808148078139507,1.3805673813156096,4,17
1930021,-0.8484111434820671,1.2721670429289837,4,15
1930507,-0.7779341852868051,1.3142628482832308,4,12
1931115,-0.6651019053906059,1.3341224976049586,2,15
1932088,-0.7135759728909566,1.1553093914004606,4,9
1932164,-0.573789286945968,1.3464858358068692,4,9
1932381,-0.5966274073610968,1.3502375997760296,4,8
1932914,-0.5181369563015699,1.306092086953697,3,12
1933585,-0.6241956595787932,1.2479414217598532,3,17
1933903,-0.7657821654812809,1.1969384576760245,5,18
1934044,-0.8990893034185308,1.3507109478060575,5,18
1934249,-0.844755586160947,1.2652219421037427,5,18
1934607,-0.9284686462875421,1.3745844207430271,3,17
1935187,-0.7767613800462485,1.1854858639755164,4,13
1935249,-0.7190841045403427,1.336890136712107,4,12
1935659,-0.6926293964960426,1.3023196160189525,2,10
1935901,-0.5422549055628931,1.1902286279818053,1,11
1936568,-0.5390527425012374,1.082766766016989,2,6
1936859,-0.42584117283897577,1.173825972502275,1,5
1937703,-0.3001482874338355,1.0198509385964774,4,0
1938005,-0.1562536850897676,1.1285990674675643,4,2
1938457,-0.2547431516543358,1.1859348209109872,6,0
1939110,-0.22492212112696597,1.323170973423965,4,4
1939746,-0.3439192277201981,1.2356959364427884,3,7
1940111,-0.4744855778078375,1.1851643860486296,4,5
1940821,-0.43530214161063796,1.2743399418327832,6,2
1941372,-0.29036252970810567,1.3458561638441333,5,5
1942187,-0.4431654333229267,1.3625313538173478,8,0
1942710,-0.26417093948803283,1.4355052669275588,5,3
1943329,-0.3085335142354943,1.2757696142575146,4,7
1944044,-0.47552519152176825,1.3036605187598247,2,11
1944332,-0.5601372037485667,1.1358926389252768,2,9
1944345,-0.4855557973133292,1.123178579517857,2,10
1944571,-0.4918875464379797,1.1331364906172283,3,11
1945060,-0.579823040196884,1.2236082933563628,2,14
1945524,-0.6573862650105325,1.1491235636050396,1,11
1946139,-0.5237322606758681,1.1006967514655424,1,15
1946910,-0.6598691600634582,1.0819640604030996,2,9
1947527,-0.5336410299999395,1.197265399385116,3,6
1948036,-0.3755147479693544,1.1787311202990391,4,8
1948391,-0.5532205312892368,1.2923740551114085,4,7
1948863,-0.46581574686009036,1.2956813158121738,3,9
1949161,-0.5802310154810246,1.286025300264422,3,8
1949470,-0.4707763587086708,1.2055099969098757,4,9
1950082,-0.5797741761977985,1.2785025062881277,7,6
1950388,-0.4994211617182487,1.4139761041355932,8,7
1950860,-0.583075267639353,1.5909195092497972,6,10
1951738,-0.6169610319122704,1.4410518202015683,4,14
1952180,-0.7547816881768683,1.2801993610041327,4,12
1952320,-0.66915251652199,1.3284837910574403,5,11
1953280,-0.6662358135103816,1.381472883594221,4,17
1953542,-0.8432554069626295,1.2559588368382713,4,16
1953979,-0.7694141661968095,1.239464481820559,4,12
1954267,-0.7040341448065871,1.3181624495777122,3,10
1955221,-0.5959389437354943,1.2340831547843842,6,4
1955902,-0.4481289842577179,1.4113693820701263,9,1
1956061,-0.3088125961279865,1.4914921793895655,9,2
1956772,-0.36811371184587494,1.528082330541259,8,7
1957062,-0.561397588989996,1.5187334475537277,9,7
1957394,-0.6684532822263319,1.667986340860259,7,7
1957948,-0.538462931019428,1.5179709542879536,7,9
1958232,-0.6851526310097842,1.5087368817238476,8,8
1958548,-0.6282653164989644,1.5440217917754147,8,10
1958987,-0.7355010781884388,1.5841521994083791,7,8
1959319,-0.5658688882711107,1.459279701015163,7,9
1959541,-0.695759822758558,1.5632873230829125,6,9
1959969,-0.6079188835295453,1.4670782671773435,3,11
1960714,-0.5981156829809007,1.2781003552010806,3,15
1961683,-0.7398141609323695,1.1951695382016974,4,8
1962172,-0.5487631772280462,1.294461572226862,5,5
1962948,-0.4388298951089212,1.3215318404070313,8,1
1963034,-0.3032592917257982,1.4454506957004583,8,1
1963335,-0.32274126037905565,1.4961496811270443,6,2
1963447,-0.3567312116340166,1.4175274949401913,6,2
1964036,-0.30490638756888544,1.348536541031027,5,5
1964829,-0.4623734878145337,1.3610370226651476,9,1
1965174,-0.3328723250486266,1.5080228389363404,7,3
1965544,-0.33869822278241096,1.3783907325417075,7,5
1966107,-0.4846950480021088,1.5111301767310223,5,7
1966899,-0.5378749580039148,1.349951225130491,8,4
1967266,-0.4268010100770718,1.5261822030117307,8,6
1967545,-0.5637752829071649,1.6025310871521559,7,6
1968050,-0.5575643206328255,1.480891395891104,10,5
1968165,-0.4839622747731654,1.5950068275914444,10,5
1968688,-0.5263435548502586,1.6599850965618883,6,7
1968972,-0.5715152913918333,1.5004777007221977,5,9
1969714,-0.5666301703553684,1.3790183408975327,4,14
1970090,-0.7163782159990016,1.302239365127494,6,16
1970289,-0.8492332966206284,1.3836219734479698,7,16
1970601,-0.9300906531348884,1.5026490629400624,8,14
1970913,-0.8617840954735518,1.5386250670614556,10,14
1971470,-0.9247781628934055,1.7081046560976942,8,16
1972008,-0.9998795885823152,1.565587330084305,7,14
1972174,-0.8518357185719256,1.5736661590686856,7,14
1972852,-0.8419885834351362,1.4955441982815554,7,9
1973641,-0.654985243883189,1.4934233793440002,8,4
1973988,-0.46823439096986935,1.5589008284627914,8,1
1974160,-0.33701398152137496,1.464739088783611,8,0
1974300,-0.28626275300363985,1.4563175455115598,10,1
1974349,-0.32435678903002046,1.5417145365662166,10,1
1974729,-0.3349094264996306,1.566442727125375,7,3
1975393,-0.3815529703357131,1.4651188121079117,4,7
1976031,-0.47673839467532914,1.3254666610212387,4,11
1976630,-0.6092146431411376,1.2737469963442363,6,7
1976667,-0.5635918910803848,1.4577589114557634,6,7
1976991,-0.5556215721117951,1.4353253172512723,3,6
1977487,-0.4194720052093265,1.2771377970000222,2,9
1977703,-0.44012538495291914,1.1065609994264476,3,8
1978469,-0.5367991581313285,1.2326374972169953,5,4
1978954,-0.37631437455403016,1.2931341997459707,7,2
1979069,-0.3624831476637116,1.4731875874527878,7,2
1979529,-0.31698551213394843,1.4208006297655027,8,4
1979883,-0.4970408160601741,1.559934401380716,7,2
1980184,-0.35167762664976165,1.3900144570390065,9,2
1980228,-0.3774906645829019,1.539964486817326,9,2
1980383,-0.359856308363912,1.5223105903794576,10,3
1981168,-0.4031510045149861,1.6058377329841795,6,7
1981847,-0.5582517737316333,1.4856424847084722,4,11
1982293,-0.619964517768312,1.2903504425690246,4,14
1982635,-0.7652346025104759,1.3606732011197613,2,12
1982842,-0.6205743593374988,1.1720623269900132,2,12
1983089,-0.5566342199398058,1.1420871730449755,1,13
1983581,-0.5937219853206736,1.0969719174184924,2,10
1984136,-0.5278658286129816,1.197923859272776,1,13
1984539,-0.5947178623763046,1.0761412338483192,4,11
1984665,-0.5906006511293164,1.2296043525890978,3,12
1985039,-0.6391129555362707,1.2984729529707613,2,14
1985356,-0.6117535216638785,1.1090616315871844,2,16
1985568,-0.6972588815592924,1.13045793314207,3,16
1986132,-0.7598668136152325,1.1532899213066632,4,12
1986743,-0.6899520634433286,1.2790768994340245,4,8
1987038,-0.5384401655266721,1.2816798590408016,6,8
1987376,-0.5490038329094162,1.4152019898511539,9,9
1987567,-0.6891878927608356,1.5916232368279828,10,9
1988415,-0.7165120335206461,1.6917865714433975,7,14
1988754,-0.8559083476948812,1.5111717714576425,10,14
1989186,-0.9097988944655424,1.6938231076566514,9,16
1989553,-1.0072420335006214,1.6363842965946682,6,14
1989713,-0.8560285896078953,1.4922701067914144,6,13
1990128,-0.794251316942427,1.4053245856162002,6,11
1990278,-0.6975724409941864,1.4297849890232321,7,11
1991019,-0.7070419401342443,1.5022224246479285,6,16
1991266,-0.8563793133587418,1.409815529056688,6,17
1991912,-0.8983757136411419,1.3725899307363933,7,13
1992225,-0.7796607457422744,1.4669337619798914,8,14
1992910,-0.9081356505100324,1.5917528384295303,10,9
1993503,-0.7762394977308366,1.7092708839257718,10,6
1994156,-0.5862093859695863,1.6898591180989044,9,10
1994600,-0.7687059357649899,1.663917678885338,6,8
1994972,-0.5904839410485392,1.4758306560072583,5,10
1995355,-0.6636829315131255,1.4289489487412717,5,7
1996022,-0.5182010593010613,1.3166567059504528,7,4
1996500,-0.45378684326248725,1.5046204551637783,6,1
1996813,-0.2612825390323373,1.3135082997813008,7,3
1997867,-0.3871725716184745,1.4330829466255917,4,9
1998195,-0.5773596269824113,1.2803670298878276,5,8
1998574,-0.5479908331074487,1.3709113821226722,3,10
1998916,-0.5796134023480254,1.26132537396521,2,8
1999320,-0.44615040045024346,1.1348139402299964,2,6
1999710,-0.34035567230568814,1.1180083919445138,2,8
1999826,-0.4778283011620737,1.2110242345005733,2,8
1999851,-0.4359718031358155,1.1246663068689542,2,8
2000589,-0.44678447128265236,1.1453161356067116,5,2
2000976,-0.3600022728940275,1.3143709240966377,5,1
2001204,-0.2283980056769857,1.2420429468283603,3,0
2001461,-0.15855617449561837,1.077191662953514,1,1
2001667,-0.14640157887912852,0.9560354367025445,3,1
2002052,-0.21913975963067475,1.1195583568917833,2,4
2002362,-0.28993245306071525,1.0789179434587075,3,6
2003198,-0.4315283777969605,1.2604092047765714,2,12
2003260,-0.5893103718094467,1.1695035291147893,2,12
2003457,-0.5597675464096025,1.126111681725191,2,12
2003755,-0.6262542614330435,1.1631707284413142,1,11
2004069,-0.5199899741417446,1.0893119893425192,1,13
2004646,-0.5755985951985738,1.054666789393411,1,18
2004967,-0.6979800243697631,1.0269349402142778,0,20
2005271,-0.6994977512739858,0.8973903706699928,1,18
2005537,-0.6875861756363382,1.0035642209888687,1,16
2005738,-0.6368640964654138,1.025257058864528,2,16
2005813,-0.7281785518584792,1.1592647359196502,2,16
2006145,-0.7190725951955871,1.174368999350834,1,18
2006243,-0.6902959922779686,1.0005632097320845,1,18
2006311,-0.6958307544480609,0.9721673616820985,1,19
2006479,-0.726222587058612,1.0313507228380292,0,19
2007611,-0.6940721882859436,0.9217073276837882,1,10
2008388,-0.5279931834817266,1.1062898645445818,4,5
2008592,-0.4139348303748649,1.250055672867453,5,4
2009096,-0.4093370730272832,1.3234852250516695,6,2
2009229,-0.27428035454047434,1.310596413200656,7,2
2009341,-0.3288287811029453,1.3674688448180974,7,3
2009810,-0.3689712266368318,1.4388883028174562,8,6
2010177,-0.5613018228668336,1.6148623790174563,6,6
2010539,-0.5160012950039037,1.430272634407598,6,4
2011422,-0.4201195646319725,1.4315456850469035,4,9
2011772,-0.5894551479130736,1.3168057857785116,3,7
2011897,-0.4604113182814761,1.2257108101031695,3,7
2012605,-0.47536108393662024,1.1947561327566012,5,4
2012787,-0.39843913929559194,1.3800784786269098,4,5
2012974,-0.40936976595527885,1.3191993770729942,4,6
2013302,-0.44606105929016726,1.3001205031219538,5,9
2013678,-0.5683230336214148,1.3969587237739736,3,10
2013904,-0.5859831437080951,1.2650473408130372,1,9
2014266,-0.4876943359902554,1.1174942958376504,1,7
2014659,-0.3825746517487319,1.0764136971778242,2,10
2015459,-0.5323615113965768,1.2051657477671618,1,16
2015833,-0.6657883181856901,1.0905161750459733,2,18
2015839,-0.7470688276543417,1.0771180617055651,2,17
2016803,-0.7477051862515784,1.0741549721496981,2,10
2017291,-0.5521727236112799,1.1499808385289698,2,7
2017364,-0.449544135367828,1.1781218515152387,2,6
2017635,-0.41626822426687976,1.1431036944840673,2,5
2017909,-0.33399607307946116,1.0995775689985592,1,6
2018169,-0.40121797938051496,1.105886641130622,1,4
2018877,-0.3060465069630413,1.0268382398726978,3,1
2019225,-0.20636016761913145,1.1598380669868333,2,2
2019375,-0.24932144835476291,1.0877510405118538,2,2
2019874,-0.2118398024052806,1.0792481418469746,3,6
2020574,-0.39176707722653026,1.2149796218061955,1,10
2020642,-0.5026167837632434,1.1033534219371202,1,10
2021189,-0.4947377302067433,1.0648890867914382,2,7
2022159,-0.40694750357859855,1.1392875619101477,1,14
2022776,-0.6017697502244113,1.067525272605617,1,18
2022937,-0.6878921591276521,0.9614758452576581,2,17
2023373,-0.7511499968019545,1.0973003303312905,3,15
2024275,-0.7266476025754963,1.2388157519147733,6,8
2024674,-0.6002739899678884,1.4271924144167683,7,6
2024761,-0.5352912765534936,1.5020407199321575,6,6
2025322,-0.5010225796127248,1.4739703223609155,3,9
2025892,-0.5304613796397976,1.284246737581252,2,12
2026338,-0.5751785719360452,1.1172119657236097,3,15
2026673,-0.718190980763513,1.1920229811949685,4,13
2027001,-0.6987800393772823,1.2996553187448598,6,11
2027297,-0.7067828226561479,1.4437618258555076,9,11
2027482,-0.8134593859736785,1.6047773573304396,9,11
2027729,-0.7865419542758911,1.6497163806506734,10,13
2028002,-0.8852290748645556,1.7087632441501746,9,14
2028413,-0.9488924674226343,1.6755132056703645,8,12
2028698,-0.7862152439926856,1.535279092976042,10,12
2029075,-0.8597713450434638,1.6900078724481895,8,9
2029377,-0.710572740530518,1.5870797443358755,8,8
2029810,-0.620028091849768,1.5758287017225774,6,10
2030607,-0.6622402473042485,1.4478993662505422,7,4
2031264,-0.4715674062444172,1.4893168746382908,9,0
2031418,-0.2904631894808227,1.5016315542895284,8,1
2031806,-0.2907424205245028,1.4349775442674577,5,3
2032376,-0.3371136044365828,1.3391646533166448,2,6
2032740,-0.4033423313903608,1.1999641176715288,1,8
2033222,-0.4330250776589659,1.0996053710185845,3,12
